PROJECT_ID,PROJECT_NAME,PROJECT_CUSTOMER,PROJECT_VERTICAL,PROJECT_EXECUTION_UNIT,PROJECT_TYPE,PROJECT_STATUS,PROJECT_MANAGER_ID,PROJECT_MANAGER_NAME,ASDM_NUMBER,ASDM_NAME,PM_STATUS,BILLING_CYCLE_START_DATE,BILLING_CYCLE_END_DATE,Vertical,Unit,Commercial Model
PID_1272,PRJ_1272,CUST_412,PRJ_Vert_08,PRJ_Exec_36,Standard Billable,Active,PM_538,Project_Manager_538,ASDM_108,Account_Service_Delivery_Manager_107,Confirmed,01-03-2026,31-03-2026,Vertical_08,Unit_01,Commercial_Model_05
PID_1296,PRJ_1296,CUST_146,PRJ_Vert_03,PRJ_Exec_30,Standard Billable,Active,PM_354,Project_Manager_354,ASDM_98,Account_Service_Delivery_Manager_97,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_02,Commercial_Model_04
PID_1297,PRJ_1297,CUST_17,PRJ_Vert_04,PRJ_Exec_40,Standard Billable,Active,PM_246,Project_Manager_246,ASDM_09,Account_Service_Delivery_Manager_09,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_04,Unit_01,Commercial_Model_02
PID_1298,PRJ_1298,CUST_108,PRJ_Vert_02,PRJ_Exec_15,Standard Billable,Active,PM_310,Project_Manager_310,ASDM_21,Account_Service_Delivery_Manager_21,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_01
PID_1299,PRJ_1299,CUST_189,PRJ_Vert_03,PRJ_Exec_10,Standard Billable,Active,PM_386,Project_Manager_386,ASDM_113,Account_Service_Delivery_Manager_112,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_02,Commercial_Model_02
PID_1300,PRJ_1300,CUST_12,PRJ_Vert_03,PRJ_Exec_10,Standard Billable,Active,PM_12,Project_Manager_12,ASDM_12,Account_Service_Delivery_Manager_12,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_02,Commercial_Model_02
PID_474,PRJ_474,CUST_200,PRJ_Vert_01,PRJ_Exec_20,Standard Billable,Active,PM_263,Project_Manager_263,ASDM_31,Account_Service_Delivery_Manager_31,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_01
PID_1301,PRJ_1301,CUST_59,PRJ_Vert_08,PRJ_Exec_05,Standard Billable,Active,PM_532,Project_Manager_532,ASDM_135,Account_Service_Delivery_Manager_134,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_08,Unit_01,Commercial_Model_02
PID_1303,PRJ_1303,CUST_15,PRJ_Vert_01,PRJ_Exec_44,Standard Billable,Active,PM_15,Project_Manager_15,ASDM_15,Account_Service_Delivery_Manager_15,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_02,Commercial_Model_03
PID_1304,PRJ_1304,CUST_04,PRJ_Vert_04,PRJ_Exec_04,Standard Billable,Active,PM_544,Project_Manager_544,ASDM_04,Account_Service_Delivery_Manager_04,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_04,Unit_01,Commercial_Model_04
PID_1305,PRJ_1305,CUST_243,PRJ_Vert_02,PRJ_Exec_05,Standard Billable,Active,PM_344,Project_Manager_344,ASDM_84,Account_Service_Delivery_Manager_83,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_02
PID_1306,PRJ_1306,CUST_106,PRJ_Vert_06,PRJ_Exec_12,Standard Billable,Active,PM_129,Project_Manager_129,ASDM_14,Account_Service_Delivery_Manager_14,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_02
PID_1307,PRJ_1307,CUST_120,PRJ_Vert_02,PRJ_Exec_23,Standard Billable,Active,PM_545,Project_Manager_545,ASDM_60,Account_Service_Delivery_Manager_59,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_02
PID_1308,PRJ_1308,CUST_158,PRJ_Vert_05,PRJ_Exec_30,Standard Billable,Active,PM_201,Project_Manager_201,ASDM_98,Account_Service_Delivery_Manager_97,Confirmed,01-03-2026,31-03-2026,Vertical_05,Unit_02,Commercial_Model_02
PID_1026,PRJ_1026,CUST_319,PRJ_Vert_06,PRJ_Exec_16,Standard Billable,Active,PM_458,Project_Manager_458,,,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_04
PID_1309,PRJ_1309,CUST_252,PRJ_Vert_04,PRJ_Exec_13,Standard Billable,Active,PM_23,Project_Manager_23,ASDM_23,Account_Service_Delivery_Manager_23,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_04,Unit_02,Commercial_Model_03
PID_1310,PRJ_1310,CUST_189,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_546,Project_Manager_546,ASDM_46,Account_Service_Delivery_Manager_46,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_04
PID_1311,PRJ_1311,CUST_350,PRJ_Vert_02,PRJ_Exec_15,Standard Billable,Active,PM_531,Project_Manager_531,ASDM_22,Account_Service_Delivery_Manager_22,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_04
PID_1312,PRJ_1312,CUST_333,PRJ_Vert_06,PRJ_Exec_51,Standard Billable,Active,PM_500,Project_Manager_500,ASDM_35,Account_Service_Delivery_Manager_35,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_02,Commercial_Model_02
PID_1313,PRJ_1313,CUST_145,PRJ_Vert_02,PRJ_Exec_19,Standard Billable,Active,PM_179,Project_Manager_179,ASDM_85,Account_Service_Delivery_Manager_84,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_02
PID_1314,PRJ_1314,CUST_38,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_42,Project_Manager_42,ASDM_40,Account_Service_Delivery_Manager_40,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_04
PID_1315,PRJ_1315,CUST_303,PRJ_Vert_04,PRJ_Exec_44,Standard Billable,Active,PM_176,Project_Manager_176,ASDM_23,Account_Service_Delivery_Manager_23,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_04,Unit_02,Commercial_Model_03
PID_1316,PRJ_1316,CUST_32,PRJ_Vert_05,PRJ_Exec_09,Standard Billable,Active,PM_547,Project_Manager_547,ASDM_33,Account_Service_Delivery_Manager_33,Confirmed,01-03-2026,31-03-2026,Vertical_05,Unit_01,Commercial_Model_04
PID_1317,PRJ_1317,CUST_357,PRJ_Vert_03,PRJ_Exec_05,Standard Billable,Active,PM_548,Project_Manager_548,ASDM_136,Account_Service_Delivery_Manager_135,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_02
PID_1318,PRJ_1318,CUST_59,PRJ_Vert_08,PRJ_Exec_05,Standard Billable,Active,PM_549,Project_Manager_549,ASDM_137,Account_Service_Delivery_Manager_136,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_08,Unit_01,Commercial_Model_03
PID_1319,PRJ_1319,CUST_106,PRJ_Vert_06,PRJ_Exec_12,Standard Billable,Active,PM_129,Project_Manager_129,ASDM_14,Account_Service_Delivery_Manager_14,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_02
PID_754,PRJ_754,CUST_277,PRJ_Vert_07,PRJ_Exec_17,Standard Billable,Active,PM_110,Project_Manager_110,ASDM_83,Account_Service_Delivery_Manager_82,Confirmed,01-03-2026,31-03-2026,Vertical_07,Unit_02,Commercial_Model_03
PID_1320,PRJ_1320,CUST_62,PRJ_Vert_06,PRJ_Exec_32,Standard Billable,Active,PM_468,Project_Manager_468,ASDM_56,Account_Service_Delivery_Manager_56,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_02
PID_1321,PRJ_1321,CUST_79,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_445,Project_Manager_445,ASDM_46,Account_Service_Delivery_Manager_46,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_02
PID_1323,PRJ_1323,CUST_13,PRJ_Vert_06,PRJ_Exec_18,Standard Billable,Active,PM_74,Project_Manager_74,ASDM_29,Account_Service_Delivery_Manager_29,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_01
PID_1324,PRJ_1324,CUST_142,PRJ_Vert_01,PRJ_Exec_43,Standard Billable,Active,PM_550,Project_Manager_550,ASDM_91,Account_Service_Delivery_Manager_90,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_02,Commercial_Model_02
PID_1325,PRJ_1325,CUST_358,PRJ_Vert_06,PRJ_Exec_13,Standard Billable,Active,PM_551,Project_Manager_551,ASDM_138,Account_Service_Delivery_Manager_137,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_02,Commercial_Model_03
PID_1811,PRJ_1811,CUST_227,PRJ_Vert_06,PRJ_Exec_37,Standard Billable,Active,PM_680,Project_Manager_678,ASDM_14,Account_Service_Delivery_Manager_14,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_01
PID_1327,PRJ_1327,CUST_219,PRJ_Vert_02,PRJ_Exec_07,Standard Billable,Active,PM_37,Project_Manager_37,ASDM_35,Account_Service_Delivery_Manager_35,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_02,Commercial_Model_03
PID_1330,PRJ_1330,CUST_154,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_294,Project_Manager_294,ASDM_95,Account_Service_Delivery_Manager_94,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_04
PID_259,PRJ_259,CUST_146,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_62,Project_Manager_62,ASDM_07,Account_Service_Delivery_Manager_07,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_04
PID_1331,PRJ_1331,CUST_131,PRJ_Vert_05,PRJ_Exec_27,Standard Billable,Active,PM_156,Project_Manager_156,ASDM_86,Account_Service_Delivery_Manager_85,Confirmed,01-03-2026,31-03-2026,Vertical_05,Unit_01,Commercial_Model_01
PID_1332,PRJ_1332,CUST_13,PRJ_Vert_06,PRJ_Exec_21,Standard Billable,Active,PM_38,Project_Manager_38,ASDM_36,Account_Service_Delivery_Manager_36,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_04
PID_1333,PRJ_1333,CUST_46,PRJ_Vert_02,PRJ_Exec_02,Standard Billable,Active,PM_07,Project_Manager_07,ASDM_44,Account_Service_Delivery_Manager_44,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_04
PID_1334,PRJ_1334,CUST_154,PRJ_Vert_03,PRJ_Exec_31,Standard Billable,Active,PM_313,Project_Manager_313,ASDM_95,Account_Service_Delivery_Manager_94,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_04
PID_1335,PRJ_1335,CUST_342,PRJ_Vert_02,PRJ_Exec_06,Standard Billable,Active,PM_524,Project_Manager_524,ASDM_103,Account_Service_Delivery_Manager_102,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_04
PID_1336,PRJ_1336,CUST_32,PRJ_Vert_05,PRJ_Exec_09,Standard Billable,Active,PM_553,Project_Manager_553,ASDM_33,Account_Service_Delivery_Manager_33,Confirmed,01-03-2026,31-03-2026,Vertical_05,Unit_01,Commercial_Model_04
PID_1054,PRJ_1054,CUST_96,PRJ_Vert_03,PRJ_Exec_05,Standard Billable,Active,PM_473,Project_Manager_473,ASDM_64,Account_Service_Delivery_Manager_63,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_02
PID_1338,PRJ_1338,CUST_359,PRJ_Vert_06,PRJ_Exec_51,Standard Billable,Active,PM_500,Project_Manager_500,ASDM_35,Account_Service_Delivery_Manager_35,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_02,Commercial_Model_02
PID_1339,PRJ_1339,CUST_229,PRJ_Vert_04,PRJ_Exec_08,Standard Billable,Active,PM_554,Project_Manager_554,ASDM_120,Account_Service_Delivery_Manager_119,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_04,Unit_01,Commercial_Model_02
PID_276,PRJ_276,CUST_73,PRJ_Vert_02,PRJ_Exec_15,Standard Billable,Active,PM_87,Project_Manager_87,ASDM_26,Account_Service_Delivery_Manager_26,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_01
PID_1341,PRJ_1341,CUST_10,PRJ_Vert_04,PRJ_Exec_08,Standard Billable,Active,PM_10,Project_Manager_10,ASDM_10,Account_Service_Delivery_Manager_10,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_04,Unit_01,Commercial_Model_02
PID_1342,PRJ_1342,CUST_179,PRJ_Vert_02,PRJ_Exec_05,Standard Billable,Active,PM_556,Project_Manager_556,ASDM_102,Account_Service_Delivery_Manager_101,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_02
PID_1824,PRJ_1824,CUST_416,PRJ_Vert_05,PRJ_Exec_09,Standard Billable,Active,PM_684,Project_Manager_682,ASDM_11,Account_Service_Delivery_Manager_11,Confirmed,01-03-2026,31-03-2026,Vertical_05,Unit_01,Commercial_Model_04
PID_1343,PRJ_1343,CUST_189,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_557,Project_Manager_557,ASDM_46,Account_Service_Delivery_Manager_46,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_04
PID_1344,PRJ_1344,CUST_03,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_03,Project_Manager_03,ASDM_03,Account_Service_Delivery_Manager_03,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_04
PID_1345,PRJ_1345,CUST_360,PRJ_Vert_02,PRJ_Exec_15,Standard Billable,Active,PM_295,Project_Manager_295,ASDM_77,Account_Service_Delivery_Manager_76,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_02
PID_1060,PRJ_1060,CUST_12,PRJ_Vert_03,PRJ_Exec_10,Standard Billable,Active,PM_12,Project_Manager_12,ASDM_12,Account_Service_Delivery_Manager_12,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_02,Commercial_Model_02
PID_280,PRJ_280,CUST_154,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_195,Project_Manager_195,ASDM_95,Account_Service_Delivery_Manager_94,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_02
PID_1346,PRJ_1346,CUST_283,PRJ_Vert_05,PRJ_Exec_30,Standard Billable,Active,PM_201,Project_Manager_201,ASDM_98,Account_Service_Delivery_Manager_97,Confirmed,01-03-2026,31-03-2026,Vertical_05,Unit_02,Commercial_Model_02
PID_1347,PRJ_1347,CUST_230,PRJ_Vert_06,PRJ_Exec_16,Standard Billable,Active,PM_558,Project_Manager_558,ASDM_14,Account_Service_Delivery_Manager_14,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_02
PID_1349,PRJ_1349,CUST_114,PRJ_Vert_04,PRJ_Exec_05,Standard Billable,Active,PM_559,Project_Manager_559,ASDM_80,Account_Service_Delivery_Manager_79,Confirmed,01-03-2026,31-03-2026,Vertical_04,Unit_01,Commercial_Model_04
PID_53,PRJ_53,CUST_44,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_49,Project_Manager_49,ASDM_43,Account_Service_Delivery_Manager_43,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_04
PID_1351,PRJ_1351,CUST_223,PRJ_Vert_02,PRJ_Exec_07,Standard Billable,Active,PM_561,Project_Manager_561,ASDM_35,Account_Service_Delivery_Manager_35,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_02,Commercial_Model_02
PID_1352,PRJ_1352,CUST_89,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_105,Project_Manager_105,ASDM_70,Account_Service_Delivery_Manager_69,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_01
PID_1353,PRJ_1353,CUST_363,PRJ_Vert_08,PRJ_Exec_16,Standard Billable,Active,PM_562,Project_Manager_562,ASDM_129,Account_Service_Delivery_Manager_128,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_08,Unit_01,Commercial_Model_04
PID_1354,PRJ_1354,CUST_32,PRJ_Vert_05,PRJ_Exec_16,Standard Billable,Active,PM_563,Project_Manager_563,ASDM_33,Account_Service_Delivery_Manager_33,Confirmed,01-03-2026,31-03-2026,Vertical_05,Unit_01,Commercial_Model_04
PID_1355,PRJ_1355,CUST_32,PRJ_Vert_05,PRJ_Exec_09,Standard Billable,Active,PM_564,Project_Manager_564,ASDM_33,Account_Service_Delivery_Manager_33,Confirmed,01-03-2026,31-03-2026,Vertical_05,Unit_01,Commercial_Model_02
PID_1356,PRJ_1356,CUST_364,PRJ_Vert_02,PRJ_Exec_15,Standard Billable,Active,PM_565,Project_Manager_565,ASDM_21,Account_Service_Delivery_Manager_21,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_02
PID_534,PRJ_534,CUST_44,PRJ_Vert_03,PRJ_Exec_16,Customer Non Billable,Active,PM_315,Project_Manager_315,ASDM_131,Account_Service_Delivery_Manager_130,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_05
PID_1358,PRJ_1358,CUST_67,PRJ_Vert_02,PRJ_Exec_23,Standard Billable,Active,PM_78,Project_Manager_78,ASDM_59,Account_Service_Delivery_Manager_58,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_02
PID_1359,PRJ_1359,CUST_41,PRJ_Vert_02,PRJ_Exec_02,Standard Billable,Active,PM_566,Project_Manager_566,ASDM_02,Account_Service_Delivery_Manager_02,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_01
PID_540,PRJ_540,CUST_24,PRJ_Vert_01,PRJ_Exec_13,Standard Billable,Active,PM_24,Project_Manager_24,ASDM_127,Account_Service_Delivery_Manager_126,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_02,Commercial_Model_02
PID_1360,PRJ_1360,CUST_13,PRJ_Vert_06,PRJ_Exec_18,Standard Billable,Active,PM_188,Project_Manager_188,ASDM_29,Account_Service_Delivery_Manager_29,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_01
PID_1361,PRJ_1361,CUST_08,PRJ_Vert_02,PRJ_Exec_07,Standard Billable,Active,PM_56,Project_Manager_56,ASDM_08,Account_Service_Delivery_Manager_08,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_02,Commercial_Model_03
PID_1362,PRJ_1362,CUST_365,PRJ_Vert_02,PRJ_Exec_15,Standard Billable,Active,PM_567,Project_Manager_567,ASDM_26,Account_Service_Delivery_Manager_26,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_02
PID_1363,PRJ_1363,CUST_101,PRJ_Vert_02,PRJ_Exec_23,Standard Billable,Active,PM_362,Project_Manager_362,ASDM_60,Account_Service_Delivery_Manager_59,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_01
PID_1366,PRJ_1366,CUST_13,PRJ_Vert_06,PRJ_Exec_11,Standard Billable,Active,PM_334,Project_Manager_334,ASDM_13,Account_Service_Delivery_Manager_13,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_04
PID_1367,PRJ_1367,CUST_219,PRJ_Vert_02,PRJ_Exec_07,Standard Billable,Active,PM_37,Project_Manager_37,ASDM_35,Account_Service_Delivery_Manager_35,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_02,Commercial_Model_03
PID_1368,PRJ_1368,CUST_224,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_309,Project_Manager_309,ASDM_113,Account_Service_Delivery_Manager_112,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_02
PID_1369,PRJ_1369,CUST_366,PRJ_Vert_05,PRJ_Exec_09,Standard Billable,Active,PM_504,Project_Manager_504,ASDM_42,Account_Service_Delivery_Manager_42,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_05,Unit_01,Commercial_Model_05
PID_1370,PRJ_1370,CUST_92,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_569,Project_Manager_569,ASDM_46,Account_Service_Delivery_Manager_46,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_02
PID_1371,PRJ_1371,CUST_342,PRJ_Vert_02,PRJ_Exec_06,Standard Billable,Active,PM_524,Project_Manager_524,ASDM_103,Account_Service_Delivery_Manager_102,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_04
PID_1372,PRJ_1372,CUST_367,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_223,Project_Manager_223,ASDM_70,Account_Service_Delivery_Manager_69,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_04
PID_1373,PRJ_1373,CUST_249,PRJ_Vert_06,PRJ_Exec_05,Standard Billable,Active,PM_570,Project_Manager_570,ASDM_49,Account_Service_Delivery_Manager_49,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_01
PID_1375,PRJ_1375,CUST_145,PRJ_Vert_02,PRJ_Exec_19,Standard Billable,Active,PM_179,Project_Manager_179,ASDM_85,Account_Service_Delivery_Manager_84,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_04
PID_1376,PRJ_1376,CUST_108,PRJ_Vert_02,PRJ_Exec_15,Standard Billable,Active,PM_377,Project_Manager_377,ASDM_21,Account_Service_Delivery_Manager_21,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_01
PID_1377,PRJ_1377,CUST_180,PRJ_Vert_02,PRJ_Exec_06,Standard Billable,Active,PM_229,Project_Manager_229,ASDM_103,Account_Service_Delivery_Manager_102,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_02
PID_1378,PRJ_1378,CUST_103,PRJ_Vert_02,PRJ_Exec_02,Standard Billable,Active,PM_126,Project_Manager_126,ASDM_02,Account_Service_Delivery_Manager_02,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_05
PID_1379,PRJ_1379,CUST_263,PRJ_Vert_01,PRJ_Exec_05,Standard Billable,Active,PM_571,Project_Manager_571,ASDM_124,Account_Service_Delivery_Manager_123,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_04
PID_1380,PRJ_1380,CUST_13,PRJ_Vert_06,PRJ_Exec_28,Standard Billable,Active,PM_57,Project_Manager_57,ASDM_48,Account_Service_Delivery_Manager_48,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_04
PID_1381,PRJ_1381,CUST_89,PRJ_Vert_03,PRJ_Exec_16,Standard Billable,Active,PM_105,Project_Manager_105,ASDM_70,Account_Service_Delivery_Manager_69,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_04
PID_1382,PRJ_1382,CUST_189,PRJ_Vert_03,PRJ_Exec_10,Standard Billable,Active,PM_386,Project_Manager_386,ASDM_113,Account_Service_Delivery_Manager_112,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_02,Commercial_Model_02
PID_1383,PRJ_1383,CUST_132,PRJ_Vert_01,PRJ_Exec_24,Standard Billable,Active,PM_158,Project_Manager_158,ASDM_87,Account_Service_Delivery_Manager_86,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_04
PID_1384,PRJ_1384,CUST_215,PRJ_Vert_05,PRJ_Exec_09,Standard Billable,Active,PM_572,Project_Manager_572,ASDM_112,Account_Service_Delivery_Manager_111,Confirmed,01-03-2026,31-03-2026,Vertical_05,Unit_01,Commercial_Model_04
PID_1385,PRJ_1385,CUST_13,PRJ_Vert_06,PRJ_Exec_25,Standard Billable,Active,PM_573,Project_Manager_573,ASDM_36,Account_Service_Delivery_Manager_36,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_01
PID_843,PRJ_843,CUST_294,PRJ_Vert_02,PRJ_Exec_19,Standard Billable,Active,PM_308,Project_Manager_308,ASDM_116,Account_Service_Delivery_Manager_115,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_01
PID_844,PRJ_844,CUST_54,PRJ_Vert_02,PRJ_Exec_19,Standard Billable,Active,PM_71,Project_Manager_71,ASDM_58,Account_Service_Delivery_Manager_50,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_02
PID_1386,PRJ_1386,CUST_172,PRJ_Vert_01,PRJ_Exec_45,Standard Billable,Active,PM_220,Project_Manager_220,ASDM_28,Account_Service_Delivery_Manager_28,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_04
PID_1387,PRJ_1387,CUST_13,PRJ_Vert_06,PRJ_Exec_25,Standard Billable,Active,PM_574,Project_Manager_574,ASDM_36,Account_Service_Delivery_Manager_36,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_01
PID_1388,PRJ_1388,CUST_132,PRJ_Vert_01,PRJ_Exec_24,Standard Billable,Active,PM_158,Project_Manager_158,ASDM_87,Account_Service_Delivery_Manager_86,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_01
PID_1389,PRJ_1389,CUST_368,PRJ_Vert_02,PRJ_Exec_31,Standard Billable,Active,PM_88,Project_Manager_88,ASDM_38,Account_Service_Delivery_Manager_38,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_04
PID_1390,PRJ_1390,CUST_05,PRJ_Vert_01,PRJ_Exec_53,Standard Billable,Active,PM_162,Project_Manager_162,ASDM_05,Account_Service_Delivery_Manager_05,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_04
PID_1391,PRJ_1391,CUST_317,PRJ_Vert_03,PRJ_Exec_10,Standard Billable,Active,PM_309,Project_Manager_309,ASDM_117,Account_Service_Delivery_Manager_116,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_02,Commercial_Model_04
PID_1392,PRJ_1392,CUST_20,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_575,Project_Manager_575,ASDM_20,Account_Service_Delivery_Manager_20,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_02
